19.74683660542612, 20.71834935510066
15.42216131873867, 15.041608956491324
13.495733280795813, 12.854960132182441
13.495733280795813, 12.854960132182441
14.620873988631656, 11.884864324004713
9.865806943084369, 11.672617529928752
14.620873988631656, 11.884864324004713
14.620873988631656, 11.884864324004713
23.498565675952094, 12.539936203984453
27.552811576717797, 12.971121771072847
29.248826336546976, 14.326548781894402
32.61924307119283, 14.84082207965583
35.75388725443675, 15.402921800749363
38.659808254090095, 16.00781059358212
43.72696997994329, 15.913830462839549
46.2188752351313, 16.62077013859466
51.072456407207696, 16.710774967068403
53.13010235415598, 17.5
55.84030545433057, 16.91892431568863
62.02052561151985, 18.117670931993437
63.43494882292201, 19.00657780874821
66.19405648154229, 18.580904176062045
70.14478563067895, 19.13765920900464
73.85566121971651, 19.78004044485248
77.31961650818018, 20.5
80.53767779197439, 21.289668856043768
83.21102542556122, 21.1482859825566
86.09950625761812, 22.051077071199945
88.69804732742112, 22.005681084665387
-88.75463573323164, 23.005434140654682
-86.26860300083956, 23.04886114323222
-83.79655209830817, 23.13547060251855
-81.70285503016314, 24.253865671269807
-74.84593194968741, 24.86463351831271
-73.30075576600638, 26.100766272276374
-69.19320898728877, 26.744158240632665
-63.43494882292201, 27.95084971874737
-61.63095370672143, 28.412145290350743
-58.201087175705574, 29.415132160165456
-56.5751888173962, 29.95413160150032
-55.00797980144134, 30.516389039334257
-52.04576912486749, 31.70567772497538
-50.64824737373526, 32.33032632065442
-46.8476102659946, 32.89756829919196
-45.60309119438053, 33.58943286213687
-44.409342785353324, 34.29650127928503
-42.04922089099365, 34.34020966738555
-38.659808254090095, 35.21718330588067
-36.384351815835885, 35.40127116361784
-35.445710327598235, 36.21118611699981
-31.920876219933184, 35.9339672176619
-27.613027823084472, 36.67764987018661
-22.68055960702492, 36.30771267926417
-19.179008025810724, 36.52738698565776
-14.620873988631656, 35.654592972014136
-9.334998463138238, 36.98986347636336
-4.69868051729944, 36.62308015445998
0, 36.5
4.69868051729944, 36.62308015445998
6.088528154195175, 37.71272994626615
10.573523418560919, 38.14773912042495
14.93141717813755, 38.81043674065006
19.119726329931158, 39.68941924493227
21.80140948635181, 40.38873605350878
24.386371101801387, 41.17341375208036
26.869813087499068, 42.03867267171979
31.07903963507925, 42.61748467472007
32.21654605857564, 43.142206712220926
34.40847225202862, 44.24081825644729
38.26398878588065, 45.2133829745132
41.00908690157022, 45.71925196238451
42.84703721089954, 47.055817918722866
44.56921278299137, 47.02393007820593
47.12109639666145, 47.762432936357
49.460848258516556, 50.002499937503124
51.97276928602646, 49.51009997970111
52.67447951689393, 50.30159043211258
54.26452398513299, 50.50990001969911
55.84030545433057, 50.75677294706589
55.84030545433057, 50.75677294706589
56.46395301569255, 51.58730463980455
58.94059117029002, 51.3638978271704
59.905758523554994, 50.855186559484764
61.43416320625343, 51.237193521893836
63.93533592171424, 51.20790954530364
65.41842551743132, 51.68413683133346
66.43460412941803, 51.27621280866987
67.46674992099574, 50.884673527497455
71.02959219151346, 50.75677294706589
73.19130837379315, 50.1422975141746
75.40342447450583, 49.60090724976712
77.66091272167381, 49.1350180624776
79.74880124918258, 47.762432936357
82.12606186827438, 47.447339229929426
85.74115387782966, 47.13013897709193
-89.39049342332481, 47.00265949922408
-86.95522155580602, 47.06644239795483
-83.18178542834814, 46.32763753959401
-80.73977846882852, 46.6074028454708
-76.86597769360368, 46.20876540224809
-74.47588900324574, 46.703854230673514
-70.99401580396322, 47.59464255564905
-68.74949449286676, 48.28301978956991
-66.09794958898915, 48.12743500333256
-65.01876039378396, 48.541219597369
-65.01876039378396, 48.541219597369
-62.91644913563134, 49.4191258522447
-60.32691788792218, 49.489897959078476
-58.73626830562257, 49.1350180624776
-54.013204355642735, 51.906165337077255
-50.90614111377051, 51.53882032022076
-49.2222302061427, 52.822817039608935
-47.68977032315048, 52.73755777432247
-46.8965183032093, 53.415821626181135
-45.369645061847024, 54.801916024898254
-44.625523113277175, 54.09482415166907
-43.86182299251182, 53.3970972993851
-43.12825503471125, 54.12254613375095
-41.6335393365702, 54.18717560456533
-40.14339606605682, 54.288580751388224
-38.01151027001653, 55.210959057056776
-36.55963472449337, 55.40081226841354
-35.1185938796498, 55.625983137379244
-32.82854179141253, 55.33760023709015
-29.998681539528516, 56.00223209837265
-28.131342364061044, 57.2647360947381
-26.33768816608743, 56.349356695529366
-24.986433204779875, 56.817690906970164
-23.6579969987627, 57.31710041514661
-22.35319768698939, 57.846780377130756
-21.431167276233193, 57.47390712314589
-20.49734054800183, 57.11610981150589
-19.2197734259139, 57.716981903075975
-17.030156772887047, 58.04524097632811
-16.081651956813708, 57.76028047023318
-13.916877433301273, 58.208676329220886
-12.957580094093132, 57.97628825649328
-12.957580094093132, 57.97628825649328
-11.017111618789214, 57.56083738098326
-9.865806943084369, 58.36308764964376
-8.74616226255521, 59.188258970846576
-8.74616226255521, 59.188258970846576
-7.787017954632451, 59.0444747626736
-6.823462399033519, 58.91731494221372
-5.856013585428958, 58.80688735173798
-5.75826016436676, 59.80175582706581
-5.75826016436676, 59.80175582706581
-4.803485759069079, 59.70971445250764
-4.803485759069079, 59.70971445250764
-3.846030090047376, 59.63430220938282
-3.846030090047376, 59.63430220938282
-2.8387878410053813, 60.5743344990269
-2.8387878410053813, 60.5743344990269
-1.893385845746274, 60.53304882458838
-0.946951446773465, 60.508263898413084
-0.946951446773465, 60.508263898413084
-0.946951446773465, 60.508263898413084
0, 60.5
0.9315565980774849, 61.50812954398792
0.9315565980774849, 61.50812954398792
0.9315565980774849, 61.50812954398792
1.8626209493066788, 61.53251173160413
2.7927023657132835, 61.573127255321374
3.72131326474976, 61.629944020743686
3.72131326474976, 61.629944020743686
4.647970691387034, 61.702917273010684
5.483590444464439, 62.787339488148405
6.390495314646983, 62.890778338322384
7.294196308540855, 63.00991985394046
8.194263334630211, 63.144675151591365
9.090276920822323, 63.29494450586081
9.090276920822323, 63.29494450586081
9.090276920822323, 63.29494450586081
9.981829287733165, 63.460617708938194
9.827724011163117, 64.44571358903553
10.701350723899148, 64.62391198310421
